,race,age,engnat,gender,hand,source,country,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,E,N,A,C,O,E%,N%,A%,C%,O%
14506,9,24,2,1,1,1,IN,4,4,4,4,4,4,2,2,4,5,2,5,1,2,2,2,2,1,2,3,1,5,2,5,4,4,2,4,4,5,4,5,4,2,2,2,3,4,4,3,4,1,5,4,5,1,5,4,4,4,29,20,42,31,43,58.0,40.0,84.0,62.0,86.0
14507,11,25,2,2,1,1,MY,2,3,3,3,3,3,4,3,4,4,4,3,4,2,3,3,4,4,4,4,4,4,3,3,3,4,2,3,3,3,3,4,3,4,2,3,4,3,3,3,3,3,3,3,3,4,4,4,3,3,30,37,32,28,31,60.0,74.0,64.0,56.0,62.0
14508,3,39,2,1,1,1,SK,2,4,4,4,2,4,2,5,2,4,1,4,2,4,2,1,1,1,1,1,5,4,1,5,1,5,2,4,5,4,5,2,5,1,4,1,5,1,5,5,5,1,2,2,3,3,5,5,4,2,21,14,42,48,38,42.0,28.0,84.0,96.0,76.0
14509,13,44,2,1,1,1,AE,1,3,5,3,5,4,2,4,2,5,2,3,4,3,2,1,4,2,4,2,1,5,1,5,3,5,2,5,3,4,5,2,5,1,5,1,5,1,5,4,5,4,2,1,4,1,5,2,4,4,26,27,44,48,38,52.0,54.0,88.0,96.0,76.0
14510,1,17,1,1,1,1,GB,3,1,2,3,5,3,3,5,2,3,5,2,5,2,5,3,4,5,2,5,3,4,4,2,2,4,2,2,3,5,4,2,5,3,4,1,5,2,4,4,3,4,5,1,5,1,1,4,5,5,30,42,33,42,40,60.0,84.0,66.0,84.0,80.0
14511,3,32,2,1,1,1,BR,2,2,5,5,4,4,4,5,1,4,5,2,4,4,4,4,4,4,4,2,3,2,3,4,1,2,2,2,4,2,4,5,2,4,2,5,4,5,2,3,5,2,5,1,3,1,4,4,5,4,26,37,31,22,44,52.0,74.0,62.0,44.0,88.0
14512,4,24,2,1,1,1,IN,2,3,3,3,3,1,3,1,5,2,3,4,4,2,4,5,5,5,5,2,4,4,4,4,2,4,2,3,4,4,4,4,4,2,4,5,4,2,3,4,4,1,4,2,4,2,5,4,3,4,36,39,35,34,41,72.0,78.0,70.0,68.0,82.0
14513,3,34,1,2,1,1,US,2,3,4,3,3,2,3,4,3,4,4,3,4,3,3,4,3,3,3,2,2,4,1,4,2,5,2,4,4,3,3,2,4,3,4,2,4,2,4,4,3,2,4,2,4,1,4,3,3,3,29,32,41,38,37,58.0,64.0,82.0,76.0,74.0
14514,3,20,1,2,1,1,GB,1,2,1,5,1,1,1,5,1,5,5,1,5,1,5,5,5,5,5,5,1,5,1,5,1,1,1,5,5,1,2,5,5,5,1,5,1,5,3,3,4,1,5,1,5,1,5,3,5,5,17,50,42,19,47,34.0,100.0,84.0,38.0,94.0
14515,1,22,2,2,1,1,BR,1,3,1,5,1,4,1,5,1,5,3,4,5,3,4,4,4,4,4,4,3,2,3,3,5,3,5,3,3,3,4,4,5,4,3,4,4,3,3,5,5,2,5,4,3,1,5,5,5,5,13,37,25,33,44,26.0,74.0,50.0,66.0,88.0
14516,3,17,2,1,1,1,DE,1,5,1,5,4,5,1,5,1,5,5,1,5,1,1,5,4,1,5,1,2,1,2,4,5,4,5,2,4,1,1,5,1,5,1,5,3,5,1,1,4,4,1,1,1,5,1,2,4,1,13,37,26,12,22,26.0,74.0,52.0,24.0,44.0
14517,3,48,2,2,1,1,IT,1,4,5,3,5,3,3,5,5,3,2,1,3,5,3,1,3,3,1,1,1,5,1,3,3,5,5,4,5,5,5,2,5,5,5,4,5,1,5,5,3,1,3,4,5,5,5,5,5,5,31,23,41,42,39,62.0,46.0,82.0,84.0,78.0
14518,3,27,2,2,1,1,RO,4,2,5,3,5,1,5,4,4,1,1,4,2,1,1,1,1,1,1,1,4,4,1,5,2,5,2,4,5,5,3,2,5,1,5,1,5,1,4,5,3,1,5,1,4,1,5,1,4,4,42,16,43,46,41,84.0,32.0,86.0,92.0,82.0
14519,11,18,1,2,1,1,PH,1,2,1,3,4,2,3,4,1,2,5,3,4,1,5,5,4,4,5,4,4,3,5,1,5,2,3,2,1,2,2,3,2,5,2,5,2,5,1,4,4,5,3,4,4,1,4,3,4,4,27,44,18,19,34,54.0,88.0,36.0,38.0,68.0
14520,3,28,1,1,1,1,US,4,1,4,1,5,1,5,2,5,2,4,3,4,4,3,1,2,2,2,1,2,5,4,4,1,4,1,5,3,5,3,4,2,3,2,4,4,4,3,2,4,2,4,2,5,1,4,4,4,5,46,24,42,25,43,92.0,48.0,84.0,50.0,86.0
14521,3,42,2,2,1,5,PT,1,2,3,5,3,2,2,4,1,4,1,5,1,4,1,1,1,1,1,1,5,1,3,1,5,1,5,2,1,5,3,1,4,2,2,1,2,4,4,4,4,1,5,1,4,1,5,4,2,4,23,11,17,35,43,46.0,22.0,34.0,70.0,86.0
14522,4,25,2,2,1,1,PK,2,1,5,3,4,4,3,5,1,5,4,4,3,3,4,5,3,2,3,2,5,5,1,5,1,5,2,3,5,5,3,4,4,2,4,5,5,2,5,3,3,2,4,2,4,1,4,1,3,3,27,31,43,35,35,54.0,62.0,86.0,70.0,70.0
14523,4,19,1,2,1,1,GB,4,1,5,2,5,1,2,2,4,4,5,2,5,1,5,5,5,5,5,4,1,5,2,4,5,5,2,2,5,3,4,2,4,5,1,4,1,5,1,2,4,2,4,2,4,1,4,4,2,4,40,48,38,21,39,80.0,96.0,76.0,42.0,78.0
14524,3,23,1,2,1,5,IT,3,2,4,2,4,2,4,4,4,4,4,4,4,2,2,1,5,5,1,4,1,4,1,4,1,1,1,4,4,4,2,4,4,4,2,2,4,2,2,4,4,2,5,1,4,1,4,4,5,4,35,32,41,30,44,70.0,64.0,82.0,60.0,88.0
14525,3,25,2,2,1,5,MT,2,3,1,4,3,1,1,3,3,5,2,2,3,2,1,2,3,2,3,4,3,3,2,3,2,2,2,4,2,2,4,5,4,2,2,5,3,4,3,1,5,4,4,4,4,1,5,4,4,3,24,28,31,25,38,48.0,56.0,62.0,50.0,76.0
14526,3,17,2,2,1,1,RO,2,2,3,3,3,4,2,1,4,4,5,4,4,3,5,5,4,3,5,2,3,4,4,4,1,4,2,4,3,3,3,2,3,5,4,4,3,5,1,2,2,2,3,5,4,1,4,3,4,4,30,38,36,24,34,60.0,76.0,72.0,48.0,68.0
14527,5,17,2,2,2,1,DK,1,2,3,4,2,4,1,5,4,5,5,4,5,3,2,5,4,2,3,3,3,3,1,5,1,5,2,5,5,5,4,1,5,1,3,1,5,1,3,5,5,1,5,1,5,1,5,5,5,5,21,34,45,45,50,42.0,68.0,90.0,90.0,100.0
14528,3,35,1,2,1,1,GB,1,5,1,5,1,5,1,5,1,5,5,1,5,1,5,5,5,5,5,5,5,1,1,5,1,5,5,5,5,1,3,5,5,5,1,5,5,5,5,5,1,5,5,5,5,1,5,1,5,5,10,50,34,28,34,20.0,100.0,68.0,56.0,68.0
14529,4,25,2,2,1,1,IN,2,4,3,4,3,2,3,4,3,4,5,2,5,2,4,5,4,4,5,4,2,3,3,5,3,3,3,4,5,3,4,1,5,2,3,2,4,2,4,4,5,4,4,2,5,1,5,5,5,4,26,44,36,41,44,52.0,88.0,72.0,82.0,88.0
14530,3,33,2,1,1,1,IT,3,4,4,4,3,4,3,3,2,5,2,4,4,4,4,4,4,1,5,3,3,5,3,5,1,4,1,3,4,5,4,2,5,4,2,1,3,3,5,5,4,1,5,1,5,1,5,2,5,4,25,31,42,38,45,50.0,62.0,84.0,76.0,90.0
14531,3,31,2,2,1,1,ZA,3,4,3,2,1,4,1,3,3,5,4,3,4,2,4,4,5,4,5,2,3,3,3,3,4,4,4,2,3,3,2,4,5,4,2,4,4,2,2,4,3,1,5,1,5,1,5,2,5,4,23,39,28,29,44,46.0,78.0,56.0,58.0,88.0
14532,3,48,1,2,1,2,US,4,1,5,1,5,1,5,1,5,1,2,3,3,3,3,2,4,3,4,2,1,4,5,5,3,3,3,4,5,4,2,5,4,2,3,2,5,1,5,2,5,4,3,2,5,2,3,5,4,4,49,29,37,35,39,98.0,58.0,74.0,70.0,78.0
14533,11,25,2,2,1,1,ID,3,2,4,2,3,2,3,3,4,2,2,4,3,4,2,2,4,4,3,2,2,3,2,4,2,4,2,4,3,3,3,4,4,2,3,4,3,3,3,2,3,2,4,2,4,2,4,3,4,4,36,26,37,29,38,72.0,52.0,74.0,58.0,76.0
14534,6,17,2,2,1,1,DZ,3,4,3,4,2,1,2,4,2,5,1,5,2,3,3,2,2,2,1,3,4,2,2,3,4,4,4,3,4,4,1,3,4,4,1,4,3,4,1,3,4,2,4,2,4,2,4,3,4,4,24,20,30,22,39,48.0,40.0,60.0,44.0,78.0
14535,3,27,2,2,1,1,IT,3,1,2,1,2,1,2,5,1,3,5,1,5,1,1,5,5,5,5,1,1,1,2,5,1,3,1,5,5,5,2,1,2,2,1,1,1,1,3,4,2,1,2,1,3,3,4,1,3,2,29,42,43,32,30,58.0,84.0,86.0,64.0,60.0
14536,11,16,1,2,1,1,AU,3,2,4,3,3,4,2,4,4,5,3,4,4,5,4,3,3,2,4,1,1,5,2,5,2,4,2,5,5,4,2,2,4,2,2,4,4,2,3,3,3,2,4,1,3,2,4,3,5,3,28,27,45,32,38,56.0,54.0,90.0,64.0,76.0
14537,1,14,1,2,1,1,US,3,3,5,3,4,4,2,4,4,3,4,4,5,1,4,2,3,2,3,1,1,3,3,5,1,4,2,4,5,3,2,2,4,4,1,3,2,3,5,3,3,4,5,4,3,5,4,2,5,3,31,31,41,29,30,62.0,62.0,82.0,58.0,60.0
14538,3,29,1,1,2,5,AU,1,5,2,4,1,2,1,4,2,5,4,3,4,1,3,2,2,2,3,4,2,3,3,3,3,3,3,3,3,2,5,1,5,2,2,2,5,2,4,3,3,3,4,3,4,1,4,2,5,4,17,32,30,41,37,34.0,64.0,60.0,82.0,74.0
14539,3,29,1,1,1,1,GB,3,2,4,1,5,1,5,1,5,4,4,2,5,1,4,1,5,4,4,5,3,3,2,2,3,3,4,4,3,5,2,5,3,4,1,2,4,2,3,2,5,2,5,1,5,1,5,5,4,5,43,41,32,26,48,86.0,82.0,64.0,52.0,96.0
14540,3,17,2,2,1,1,LT,2,5,3,4,3,4,2,3,4,5,5,3,4,4,2,5,5,5,5,2,4,2,2,4,4,4,5,4,5,5,4,4,4,3,5,1,4,1,1,4,5,4,3,3,5,1,5,5,5,5,23,38,33,37,43,46.0,76.0,66.0,74.0,86.0
14541,3,21,2,2,1,1,IT,1,5,1,5,2,5,1,3,3,5,5,3,4,4,5,5,4,5,5,4,2,2,2,2,4,4,4,1,4,3,4,2,4,3,4,2,5,3,5,4,5,2,5,2,5,1,5,5,5,5,15,42,28,40,48,30.0,84.0,56.0,80.0,96.0
14542,3,40,2,2,1,1,IT,2,3,3,3,4,2,2,2,4,5,2,3,2,3,1,2,2,2,2,2,2,2,1,3,2,4,2,3,3,4,3,3,3,4,3,2,3,1,3,2,4,2,3,4,4,2,5,3,3,4,30,21,36,31,36,60.0,42.0,72.0,62.0,72.0
14543,13,27,2,2,1,1,BR,4,2,4,2,3,2,4,3,5,3,5,2,5,1,4,5,5,5,4,5,1,4,2,4,2,3,1,3,5,3,3,3,3,3,3,2,4,2,4,5,4,1,4,1,3,3,5,4,4,4,38,47,40,36,41,76.0,94.0,80.0,72.0,82.0
14544,3,42,2,2,1,1,IT,1,2,5,5,4,1,3,5,5,5,2,3,2,4,1,2,3,1,3,2,2,5,1,5,1,1,1,4,5,5,3,5,3,3,3,5,2,3,2,2,5,1,4,1,3,2,5,4,5,3,30,21,44,23,43,60.0,42.0,88.0,46.0,86.0
14545,4,26,2,2,1,1,IN,5,1,5,1,5,1,1,5,5,2,3,4,3,3,3,2,3,4,2,3,5,5,1,5,1,5,3,5,5,5,3,2,5,4,2,5,1,5,1,3,2,3,5,1,4,1,3,4,3,4,41,28,44,23,38,82.0,56.0,88.0,46.0,76.0
14546,3,17,1,2,1,1,PK,1,5,1,5,2,4,1,4,3,5,5,2,5,1,5,5,4,5,4,5,2,4,4,5,1,5,1,5,4,3,2,4,3,5,2,4,4,5,2,3,4,4,4,3,2,3,2,5,5,3,15,47,42,22,33,30.0,94.0,84.0,44.0,66.0
14547,11,24,2,1,1,1,IN,2,1,4,3,5,2,2,3,5,3,4,3,3,3,2,3,2,1,2,1,5,5,3,5,1,4,3,4,4,5,3,3,4,3,5,2,5,3,4,3,4,3,5,1,5,1,4,2,3,4,36,24,39,37,40,72.0,48.0,78.0,74.0,80.0
14548,4,23,2,1,1,1,IN,4,2,4,3,4,2,4,2,5,3,3,4,4,2,1,2,2,1,2,1,4,4,1,4,2,4,1,4,4,4,4,3,4,1,4,1,5,1,4,4,3,2,3,2,4,2,4,2,4,4,39,22,40,43,36,78.0,44.0,80.0,86.0,72.0
14549,13,51,2,1,1,1,DK,1,2,5,2,4,1,4,4,5,3,1,5,4,4,2,1,1,1,1,1,1,5,1,4,1,4,1,4,4,5,3,4,3,1,4,3,2,3,2,4,4,1,1,2,5,1,5,3,4,5,37,15,46,31,41,74.0,30.0,92.0,62.0,82.0
14550,3,18,2,1,1,5,DK,2,3,3,5,3,4,3,4,2,2,4,3,3,3,3,4,2,1,4,3,2,4,2,4,4,4,2,4,4,3,3,2,3,3,2,3,3,1,2,3,4,3,5,3,4,1,4,4,3,3,25,30,37,31,38,50.0,60.0,74.0,62.0,76.0
14551,11,21,2,1,1,1,VN,1,5,2,4,2,4,2,1,4,5,1,5,4,4,2,4,4,5,4,2,3,2,1,5,3,5,5,3,5,5,3,4,3,2,2,2,5,4,2,5,1,2,5,1,2,2,4,5,5,5,22,29,37,32,40,44.0,58.0,74.0,64.0,80.0
14552,3,37,1,2,1,1,US,1,4,1,5,1,2,1,4,1,5,3,3,4,2,2,2,4,4,4,4,2,5,4,4,2,4,1,2,4,3,2,5,5,5,1,5,4,2,1,5,5,2,4,3,2,2,5,5,5,3,15,34,37,25,40,30.0,68.0,74.0,50.0,80.0
14553,3,48,2,2,3,1,IT,2,5,4,1,4,2,1,3,3,4,2,3,1,3,1,2,1,2,2,2,3,5,3,4,1,3,1,3,5,3,2,3,2,2,3,2,2,1,1,4,3,3,2,4,2,3,3,2,2,2,29,19,39,30,24,58.0,38.0,78.0,60.0,48.0
14554,3,38,1,2,1,1,GB,2,4,3,5,2,2,2,5,2,4,4,2,5,2,4,4,4,4,4,4,1,5,3,5,2,4,1,5,5,3,3,5,5,3,2,5,4,4,2,5,5,1,5,3,4,1,5,4,2,3,21,41,44,28,41,42.0,82.0,88.0,56.0,82.0
14555,13,21,2,2,1,4,TR,1,3,4,3,4,2,4,3,4,1,2,4,3,4,3,2,4,4,3,3,3,5,1,4,2,4,2,4,4,4,3,3,5,4,2,2,1,2,2,4,4,2,5,1,4,1,5,3,4,5,35,28,41,30,44,70.0,56.0,82.0,60.0,88.0
14556,3,17,2,2,1,1,IT,2,2,2,3,2,2,3,4,3,4,4,1,4,3,3,5,5,4,5,3,4,2,3,3,2,5,2,3,4,3,2,3,4,3,3,2,3,3,2,3,3,2,4,2,2,1,5,1,4,4,27,41,33,30,36,54.0,82.0,66.0,60.0,72.0
14557,13,43,2,1,1,1,IL,1,4,2,4,2,3,1,4,2,5,5,1,5,1,5,5,5,5,5,5,3,3,2,3,3,4,3,3,4,3,2,4,5,3,2,4,3,3,3,3,3,4,5,4,3,1,2,3,4,3,18,50,33,28,32,36.0,100.0,66.0,56.0,64.0
14558,13,23,1,2,1,1,CA,2,5,3,5,2,5,1,4,3,5,5,3,5,4,4,4,4,4,4,3,2,4,3,5,2,4,3,5,4,4,5,2,5,1,5,1,5,3,5,5,3,3,3,3,4,2,3,3,4,4,17,38,40,47,34,34.0,76.0,80.0,94.0,68.0
14559,3,35,1,1,1,1,US,5,2,5,2,4,2,4,2,5,2,2,4,3,4,2,2,4,4,2,4,3,4,3,2,4,3,2,2,2,4,4,3,4,2,3,3,4,1,3,4,5,1,4,1,5,2,5,5,2,5,43,27,29,37,45,86.0,54.0,58.0,74.0,90.0
14560,4,23,2,1,1,1,PK,1,5,2,5,1,5,1,5,3,3,2,5,1,1,3,2,2,3,1,1,3,1,1,5,5,3,5,4,1,3,4,3,4,2,3,4,5,3,3,3,2,1,4,3,4,2,4,1,5,3,15,21,27,34,35,30.0,42.0,54.0,68.0,70.0
14561,3,22,2,1,1,1,IT,3,3,2,4,4,3,4,2,3,4,5,1,4,5,4,2,4,5,2,5,4,4,1,4,2,2,2,4,5,3,4,1,3,4,3,2,3,4,2,4,5,1,2,1,5,3,5,5,5,3,30,37,37,32,43,60.0,74.0,74.0,64.0,86.0
14562,1,16,1,2,1,1,US,4,2,4,2,4,2,3,3,4,4,4,4,4,3,3,3,3,3,3,3,1,5,3,5,2,5,2,5,5,5,2,4,4,3,1,3,4,3,4,4,5,1,5,1,4,1,4,3,5,5,36,31,46,30,46,72.0,62.0,92.0,60.0,92.0
14563,8,16,1,2,1,1,US,1,3,2,4,2,4,1,5,1,5,5,2,5,2,5,3,4,2,2,4,1,3,1,4,1,4,2,5,5,4,2,4,4,3,2,2,5,3,4,4,3,3,4,3,3,2,3,3,5,4,16,38,44,33,35,32.0,76.0,88.0,66.0,70.0
14564,13,26,2,2,1,1,PK,4,2,2,4,3,3,1,2,4,5,1,5,5,5,5,4,4,4,2,5,4,3,5,4,2,4,4,5,4,5,5,5,5,5,2,5,2,3,1,4,4,4,4,1,5,3,5,2,4,5,28,32,34,25,39,56.0,64.0,68.0,50.0,78.0
14565,3,41,2,1,1,1,IT,3,3,4,4,3,2,4,4,4,4,1,2,2,1,1,1,1,1,1,2,3,4,1,5,2,4,2,4,4,5,4,3,3,3,3,3,4,1,2,4,5,1,5,1,4,1,4,3,4,4,31,19,42,34,44,62.0,38.0,84.0,68.0,88.0
14566,3,42,2,2,1,1,IT,4,2,4,2,4,2,4,3,2,2,4,2,4,4,3,3,2,3,2,2,4,5,2,4,2,4,1,4,4,4,3,4,4,3,3,3,2,3,1,4,4,1,4,1,4,1,4,3,3,4,37,29,40,28,41,74.0,58.0,80.0,56.0,82.0
14567,3,37,2,2,1,1,IT,4,1,5,3,5,1,5,2,3,4,4,2,3,3,3,3,3,2,3,3,3,5,1,4,1,4,1,5,5,5,3,3,1,5,5,1,5,1,5,5,4,3,4,3,4,1,5,2,5,5,41,31,46,38,40,82.0,62.0,92.0,76.0,80.0
14568,3,25,2,1,1,5,GR,4,2,5,4,4,1,5,3,4,4,1,5,4,4,3,2,3,4,2,4,2,5,1,5,1,5,1,4,5,5,1,5,4,3,2,3,4,3,3,4,3,4,5,1,4,1,4,2,4,5,38,26,48,28,39,76.0,52.0,96.0,56.0,78.0
14569,3,19,1,2,1,1,GB,4,2,4,2,4,2,5,2,4,2,5,2,5,2,4,5,5,5,5,4,2,4,5,5,2,3,2,4,4,3,2,2,3,5,2,4,4,3,4,3,4,2,4,2,3,2,2,3,4,3,41,46,36,28,35,82.0,92.0,72.0,56.0,70.0
14570,3,18,2,2,2,1,BE,4,1,5,1,5,2,5,2,4,1,5,2,5,2,5,4,4,3,3,3,2,5,2,5,1,4,1,4,4,3,2,4,2,4,1,5,3,3,2,2,5,1,4,2,4,2,4,5,5,5,46,40,43,20,45,92.0,80.0,86.0,40.0,90.0
14571,3,37,1,1,1,1,ZA,4,2,5,4,5,2,5,2,5,2,3,5,5,3,3,4,2,1,4,3,2,5,3,4,2,5,1,4,4,4,4,1,5,2,3,1,5,2,4,4,5,1,5,2,4,2,5,5,5,4,42,29,42,43,46,84.0,58.0,84.0,86.0,92.0
14572,3,27,2,1,1,1,IT,2,5,3,4,2,3,2,5,2,4,1,5,3,3,1,1,4,4,1,3,1,5,2,4,1,4,1,4,3,3,3,2,4,2,3,2,4,3,2,4,4,1,2,1,4,4,4,3,5,4,20,22,42,35,38,40.0,44.0,84.0,70.0,76.0
14573,11,22,2,2,1,1,PH,2,2,5,3,3,2,2,5,5,5,4,2,3,4,4,4,4,5,5,4,1,3,1,3,3,5,2,4,4,4,3,1,4,2,2,4,3,3,3,5,4,3,4,1,4,1,4,4,3,3,30,39,40,34,39,60.0,78.0,80.0,68.0,78.0
14574,3,21,1,2,1,1,GB,3,2,3,2,5,2,3,2,5,3,2,3,3,1,2,2,4,4,3,4,4,3,4,2,3,3,2,3,3,4,2,1,5,2,2,2,3,4,3,4,4,2,5,3,3,1,3,4,5,4,38,32,29,34,40,76.0,64.0,58.0,68.0,80.0
14575,4,22,2,2,1,1,IN,5,2,2,3,2,1,2,3,5,5,4,3,5,3,5,5,3,5,5,3,5,5,1,5,1,5,3,5,5,5,1,4,2,4,1,5,3,3,3,5,4,1,5,1,5,1,5,3,3,5,32,41,44,23,45,64.0,82.0,88.0,46.0,90.0
14576,4,21,2,1,1,1,IN,3,5,1,5,1,3,1,1,5,5,3,5,5,3,5,5,5,5,5,2,2,4,2,5,1,5,1,5,5,5,3,1,5,1,2,1,5,2,3,5,5,1,5,1,5,1,5,5,5,5,22,39,47,42,50,44.0,78.0,94.0,84.0,100.0
14577,3,35,2,2,1,1,PT,3,1,4,3,4,2,4,2,4,2,4,3,4,2,2,3,3,3,3,3,1,4,1,4,1,4,1,2,4,4,3,2,3,3,3,2,3,1,5,4,4,2,5,2,4,1,4,3,4,4,39,32,42,37,41,78.0,64.0,84.0,74.0,82.0
14578,4,25,2,2,1,1,BD,3,2,4,4,4,2,4,5,4,4,5,3,5,3,4,4,4,5,5,2,5,4,1,4,2,5,4,3,5,3,4,4,5,4,4,2,2,3,4,4,5,3,4,3,5,1,2,4,4,5,32,40,36,34,40,64.0,80.0,72.0,68.0,80.0
14579,4,21,2,1,1,1,PK,3,2,3,4,4,3,1,4,3,5,5,4,5,3,3,3,2,2,2,3,1,3,1,4,2,5,3,4,4,4,3,2,3,3,3,1,4,3,5,3,4,4,4,4,2,4,4,2,3,2,26,30,41,36,27,52.0,60.0,82.0,72.0,54.0
14580,1,33,2,1,1,1,BR,4,1,5,1,5,1,4,2,5,2,3,3,3,1,1,3,1,1,1,1,1,5,3,5,1,5,1,5,5,5,3,5,4,1,3,5,5,3,5,3,4,1,5,1,5,1,5,1,5,5,46,22,48,33,45,92.0,44.0,96.0,66.0,90.0
14581,5,18,2,1,1,1,GB,3,1,4,3,4,2,4,2,4,4,5,3,4,4,3,3,2,2,5,1,5,4,4,4,1,4,1,4,5,3,5,4,5,2,4,4,1,2,3,5,2,2,4,2,4,1,4,1,4,4,37,30,37,35,36,74.0,60.0,74.0,70.0,72.0
14582,11,27,2,2,1,2,AU,1,5,3,5,2,5,1,5,1,5,3,4,4,1,4,2,4,3,4,5,3,3,3,3,2,4,4,5,3,1,1,4,1,5,1,5,3,3,1,1,1,5,1,3,1,5,1,1,4,1,13,36,31,15,15,26.0,72.0,62.0,30.0,30.0
14583,3,16,1,2,2,1,US,4,5,2,5,1,4,2,1,5,5,5,2,4,1,1,5,5,5,5,5,4,2,1,2,4,5,4,3,2,3,5,4,3,4,1,3,4,3,5,5,5,1,5,1,5,1,5,5,5,5,24,44,28,33,50,48.0,88.0,56.0,66.0,100.0
14584,11,25,2,1,1,1,PH,5,1,4,2,5,1,4,5,4,1,5,4,3,3,4,5,5,5,5,1,5,5,4,3,3,3,4,5,4,3,5,1,4,4,4,3,5,2,5,4,5,1,5,1,5,1,5,4,5,5,42,38,31,41,49,84.0,76.0,62.0,82.0,98.0
14585,13,15,1,1,2,1,US,4,1,5,1,5,1,5,1,5,1,2,2,5,4,1,1,1,1,1,1,1,5,3,4,1,1,1,5,4,5,4,1,5,3,3,4,5,1,3,3,5,1,5,1,4,1,5,3,3,5,49,19,42,38,45,98.0,38.0,84.0,76.0,90.0
14586,3,30,2,2,1,3,SI,4,1,4,5,2,2,5,3,5,5,5,2,5,3,5,4,5,4,4,3,4,5,4,4,5,3,4,4,5,4,3,2,5,4,3,1,5,3,4,3,3,1,5,1,4,1,4,4,4,4,34,42,32,37,43,68.0,84.0,64.0,74.0,86.0
14587,3,51,1,2,1,1,US,4,1,5,2,5,1,5,4,5,2,4,2,5,2,1,1,2,2,4,5,2,4,1,5,2,5,1,5,5,5,5,2,5,1,1,1,5,2,5,5,3,1,4,1,5,1,4,2,5,5,44,32,47,44,43,88.0,64.0,94.0,88.0,86.0
14588,3,47,1,2,2,1,US,2,3,2,3,3,2,3,3,4,2,4,1,5,1,2,3,2,5,3,5,2,2,2,4,2,4,2,4,4,3,4,2,5,1,3,1,4,2,3,4,3,1,5,1,4,1,5,3,5,5,31,39,37,41,45,62.0,78.0,74.0,82.0,90.0
14589,3,23,2,1,1,1,CZ,1,2,4,1,3,1,2,2,4,3,4,3,4,3,1,2,2,2,1,2,1,5,1,5,1,5,1,4,5,4,5,4,5,5,1,4,2,2,3,4,5,2,5,2,4,2,5,5,4,5,35,24,48,29,45,70.0,48.0,96.0,58.0,90.0
14590,5,19,2,2,1,1,EG,1,4,3,4,4,4,3,4,3,4,5,3,4,3,3,4,4,3,3,3,4,4,1,5,1,5,1,5,5,5,4,2,5,3,2,4,4,4,3,5,4,3,5,2,5,1,5,3,3,5,24,35,46,34,42,48.0,70.0,92.0,68.0,84.0
14591,3,38,2,2,1,3,SI,5,1,5,2,5,2,4,4,4,1,3,3,4,4,2,3,3,2,3,2,2,4,2,3,2,5,2,4,4,4,4,2,3,3,3,3,5,3,4,4,4,4,4,4,4,2,5,3,5,4,43,27,40,36,37,86.0,54.0,80.0,72.0,74.0
14592,3,21,1,2,1,5,US,4,5,2,5,5,4,2,5,2,5,5,4,5,2,4,5,5,5,5,4,1,5,1,5,1,5,1,5,5,4,5,2,5,2,5,2,5,1,5,4,5,4,2,5,5,4,5,5,5,2,21,44,49,46,34,42.0,88.0,98.0,92.0,68.0
14593,3,46,2,1,1,1,NL,1,3,3,3,4,2,2,3,4,4,2,4,4,3,3,4,3,3,4,2,4,2,2,3,4,2,4,3,4,4,4,2,4,1,3,3,4,2,3,4,4,1,5,1,5,1,5,4,4,5,29,30,28,38,47,58.0,60.0,56.0,76.0,94.0
14594,3,19,2,1,1,1,GR,2,1,2,5,2,4,2,1,5,5,1,5,2,3,3,1,5,4,2,3,4,4,1,5,2,3,1,4,3,5,5,4,5,1,2,1,5,5,5,4,2,1,2,1,3,4,5,3,2,3,27,25,40,39,32,54.0,50.0,80.0,78.0,64.0
14595,3,55,2,1,1,1,IT,3,5,2,4,4,4,2,5,2,4,3,3,5,3,3,3,2,2,2,3,4,4,4,4,1,5,2,3,4,2,1,2,5,2,2,1,5,3,4,3,2,3,2,1,2,2,2,4,4,2,21,29,35,36,30,42.0,58.0,70.0,72.0,60.0
14596,3,18,1,1,2,1,CA,4,2,4,2,4,2,3,3,4,2,2,5,4,3,1,2,3,2,2,2,5,4,2,4,2,4,2,5,4,4,3,4,4,3,3,1,4,2,2,4,2,2,3,2,4,3,4,3,2,4,38,22,38,34,33,76.0,44.0,76.0,68.0,66.0
14597,4,24,1,2,1,1,NL,3,2,3,3,4,2,4,4,5,2,1,3,5,2,1,3,2,2,4,4,4,2,3,3,3,5,3,5,4,4,2,5,4,4,2,1,4,3,4,4,3,4,5,1,3,1,4,4,5,4,36,29,34,31,40,72.0,58.0,68.0,62.0,80.0
14598,3,25,1,1,1,5,GB,4,1,4,1,5,2,5,1,4,2,4,4,4,2,2,3,3,2,4,2,3,4,4,4,3,4,2,4,4,5,4,3,5,2,3,3,4,2,4,4,5,1,5,1,5,1,5,5,5,5,45,30,37,38,50,90.0,60.0,74.0,76.0,100.0
